timestamp[ns],gyro[rad s^-1]/x,gyro[rad s^-1]/y,gyro[rad s^-1]/z,accel/x[m s^-2],accel/y[m s^-2],accel/z[m s^-2]
1403636736668555500,0.056548668,0.075398224,-0.001396263,8.008764167,0.302371708,-2.590590042
1403636736673555500,0.041887902,0.124965574,0.009773844,8.924051500,0.719154333,-3.661149333
1403636736678555500,0.009075712,0.041189770,0.012566371,7.444881792,0.326888333,-2.999200458
1403636736683555500,0.002792527,0.086568331,-0.005585054,9.267284250,0.220649625,-2.933822792
1403636736688555500,-0.000698132,-0.023038346,0.010471976,7.796286750,-0.367749375,-2.876617333
1403636736693555500,0.025830873,0.065624380,-0.018151424,8.736090708,-0.228821833,-2.549729000
1403636736698555500,0.039793507,-0.036302848,0.040491639,8.809640583,-0.269682875,-3.031889292
1403636736703555500,0.042586034,0.089360858,0.018151424,8.409202375,0.809048625,-3.693838167
1403636736708555500,0.019547688,-0.037699112,0.068416907,9.095667875,0.286027292,-3.465016333
1403636736713555500,0.011170107,0.093549648,0.027227136,8.253930417,0.032688833,-1.503686333
1403636736718555500,0.018849556,-0.027227136,0.090757121,9.716755708,-0.343232750,-4.584608875
1403636736723555500,0.041189770,0.013264502,0.020943951,7.036271375,-0.163444167,-2.312734958
1403636736728555500,0.058643063,0.021642083,0.080983277,10.550320958,-0.147099750,-2.917478375
1403636736733555500,0.040491639,-0.009773844,0.017453293,7.927042083,0.784532000,-2.574245625
1403636736738555500,0.030019663,0.011868239,0.061435590,8.719746292,0.294199500,-4.519231208
1403636736743555500,0.003490659,-0.056548668,0.020943951,7.951558708,0.514849125,-1.242175667
1403636736748555500,0.007679449,-0.007679449,0.051661746,10.975275792,0.008172208,-3.685665958
1403636736753555500,0.011170107,-0.060039326,0.024434610,7.085304625,-0.465815875,-3.514049583
1403636736758555500,0.027925268,-0.006981317,0.025830873,9.651378042,0.310543917,-3.211677875
1403636736763555500,0.022340214,-0.055850536,0.016755161,9.120184500,-0.261510667,-3.309744375
1403636736768555500,0.023736478,0.039793507,-0.005585054,9.062979042,-0.016344417,-3.399638667
1403636736773555500,0.006283185,-0.023736478,0.041189770,9.929233125,0.008172208,-4.290409375
1403636736778555500,0.007679449,0.087266463,-0.062133721,7.289609833,0.539365750,-2.353596000
1403636736783555500,0.023038346,0.030717795,0.068416907,10.623870833,-0.661948875,-3.072750333
1403636736788555500,0.026529005,0.102625360,-0.026529005,8.907707083,0.514849125,-2.026707667
1403636736793555500,0.037000980,0.081681409,0.071907565,10.010955208,-0.555710167,-4.748053042
1403636736798555500,0.025830873,0.107512282,0.009075712,6.930032667,0.792704208,-2.214668458
1403636736803555500,0.029321531,0.085870199,0.071907565,10.762798375,-0.253338458,-3.178989042
1403636736808555500,0.037000980,0.082379541,0.058643063,7.894353250,-0.147099750,-2.427145875
1403636736813555500,0.056548668,0.097738438,0.131248760,8.956740333,0.661948875,-3.473188542
1403636736818555500,0.061435590,0.048869219,0.143815130,7.608325958,0.286027292,-2.827584083
1403636736823555500,0.076794487,0.071209433,0.194080613,9.226423208,-0.147099750,-3.718354792
1403636736828555500,0.069813170,-0.035604717,0.197571271,7.788114542,0.351404958,-2.778550833
1403636736833555500,0.062831853,0.068416907,0.108908545,8.776951750,0.130755333,-2.680484333
1403636736838555500,0.050963614,-0.017453293,0.170344135,10.354187958,0.016344417,-4.126965208
1403636736843555500,0.055152404,0.061435590,0.075398224,7.951558708,0.539365750,-3.832765708
1403636736848555500,0.055152404,0.018151424,0.152890842,9.512450500,-0.523021333,-2.271873917
1403636736853555500,0.041189770,0.045378561,0.046774824,8.793296167,1.070559292,-2.198324042
1403636736858555500,0.036302848,0.013962634,0.095644043,10.207088208,-0.694637708,-5.753234667
1403636736863555500,0.020245819,0.047472956,0.022340214,6.284428208,0.817220833,-1.904124542
1403636736868555500,0.029321531,-0.027925268,0.078190750,10.484943292,-0.261510667,-3.293399958
1403636736873555500,0.039793507,-0.016755161,0.068416907,7.003582542,-0.629260042,-3.129955792
1403636736878555500,0.062831853,-0.064926248,0.122173048,9.299973083,0.253338458,-3.775560250
1403636736883555500,0.043284165,-0.127059970,0.080983277,8.351996917,0.539365750,-1.707991542
1403636736888555500,0.031415927,-0.032812190,0.016057029,10.149882750,-0.049033250,-3.473188542
1403636736893555500,0.009773844,-0.142418867,0.010471976,8.940395917,0.539365750,-3.260711125
1403636736898555500,0.009773844,0.046774824,-0.064926248,9.888372083,0.040861042,-3.898143375
1403636736903555500,0.008377580,-0.024434610,0.013962634,9.945577542,-0.596571208,-3.236194500
1403636736908555500,0.014660766,0.122871179,-0.013962634,9.120184500,1.225831250,-1.397447625
1403636736913555500,0.026529005,0.087964594,0.093549648,10.215260417,-0.858081875,-4.053415333
1403636736918555500,0.037000980,0.159174028,0.059341195,6.652177583,0.514849125,-3.244366708
1403636736923555500,0.060039326,0.074001960,0.137531945,10.288810292,-0.335060542,-2.664139917
1403636736928555500,0.055152404,0.081681409,0.095644043,6.872827208,-0.661948875,-2.435318083
1403636736933555500,0.068416907,-0.005585054,0.138928208,8.580818750,0.465815875,-4.462025750
1403636736938555500,0.053058009,-0.074001960,0.128456233,7.232404375,0.220649625,-1.797885833
1403636736943555500,0.080285146,0.001396263,0.141720735,10.215260417,-0.106238708,-3.391466458
1403636736948555500,0.068416907,-0.103323492,0.189891823,8.270274833,0.196133000,-2.958339417
1403636736953555500,0.101927228,0.042586034,0.182910506,9.847511042,-0.375921583,-2.672312125
1403636736958555500,0.094945911,-0.057246799,0.290422788,9.193734375,0.359577167,-3.840937917
1403636736963555500,0.104021623,0.078888882,0.220609617,9.136528917,0.343232750,-3.620288292
1403636736968555500,0.095644043,0.001396263,0.303687290,9.888372083,-0.482160292,-2.860272917
1403636736973555500,0.094945911,0.083775804,0.194778745,8.253930417,0.776359792,-2.386284833
1403636736978555500,0.109606677,-0.013264502,0.275762022,9.733100125,-1.029698250,-4.617297708
1403636736983555500,0.101229097,0.066322512,0.179419847,7.019926958,-0.670121083,-1.797885833
1403636736988555500,0.113795467,-0.046076692,0.221307749,10.770970583,1.144109167,-3.881798958
1403636736993555500,0.079587014,-0.039095375,0.192684349,6.774760708,0.049033250,-2.868445125
1403636736998555500,0.090058989,0.020943951,0.196873140,9.332661917,0.710982125,-3.260711125
1403636737003555500,0.063529985,-0.065624380,0.168947872,9.349006333,-0.228821833,-2.263701708
1403636737008555500,0.099134702,0.050265482,0.161268423,9.863855458,0.040861042,-4.167826250
1403636737013555500,0.091455253,-0.036302848,0.177325452,7.886181042,-0.008172208,-2.982856042
1403636737018555500,0.120078653,0.067020643,0.166853476,9.349006333,0.106238708,-2.672312125
1403636737023555500,0.091455253,0.013962634,0.212232037,10.027299625,0.343232750,-3.595771667
1403636737028555500,0.096342175,0.077492619,0.153588974,8.482752250,0.302371708,-3.742871417
1403636737033555500,0.077492619,0.009075712,0.233175988,8.597163167,0.122583125,-3.064578125
1403636737038555500,0.091455253,0.077492619,0.160570291,7.730909083,-0.114410917,-1.544547375
1403636737043555500,0.097738438,0.028623400,0.219911486,10.975275792,-0.204305208,-4.404820292
1403636737048555500,0.095644043,0.008377580,0.184306769,7.314126458,-0.089894292,-3.080922542
1403636737053555500,0.115191731,0.071907565,0.197571271,10.239777042,0.523021333,-3.031889292
1403636737058555500,0.078888882,0.004886922,0.178023584,8.834157208,-0.163444167,-2.410801458
1403636737063555500,0.094945911,0.093549648,0.150098316,9.136528917,0.359577167,-4.012554292
1403636737068555500,0.066322512,0.027227136,0.159872159,9.373522958,-0.040861042,-2.958339417
1403636737073555500,0.085870199,0.097040306,0.123569311,9.520622708,-0.089894292,-2.860272917
1403636737078555500,0.080983277,0.023736478,0.198269403,8.588990958,0.269682875,-3.228022292
1403636737083555500,0.114493599,0.108908545,0.171042267,8.327480292,0.114410917,-3.366949833
1403636737088555500,0.118682389,0.008377580,0.309970475,8.785123958,-0.089894292,-2.803067458
1403636737093555500,0.132645023,0.084473936,0.265988178,7.649187000,-0.049033250,-2.083913125
1403636737098555500,0.143116999,0.060039326,0.335801348,10.305154708,0.302371708,-4.780741875
1403636737103555500,0.129154365,0.012566371,0.293215314,7.681875833,-0.653776667,-2.606934458
1403636737108555500,0.148702052,0.074700092,0.258308729,10.877209292,0.784532000,-2.852100708
1403636737113555500,0.115889862,0.027925268,0.198967535,8.360169125,-0.318716125,-2.754034208
1403636737118555500,0.120078653,0.076096355,0.144513262,8.490924458,0.898942917,-4.388475875
1403636737123555500,0.065624380,0.000000000,0.140324472,7.567464917,0.743670958,-1.838746875
1403636737128555500,0.067020643,0.057944931,0.105417887,10.599354208,0.449471458,-2.100257542
1403636737133555500,0.032114058,-0.058643063,0.143116999,8.351996917,-0.138927542,-3.563082833
1403636737138555500,0.060039326,0.031415927,0.046774824,8.997601375,0.008172208,-4.739880833
1403636737143555500,0.052359878,-0.083077672,0.091455253,8.515441083,0.400438208,-2.083913125
1403636737148555500,0.062831853,0.037699112,0.007679449,8.253930417,-0.245166250,-2.165635208
1403636737153555500,0.056548668,0.011170107,0.090058989,10.043644042,0.286027292,-4.821602917
1403636737158555500,0.070511302,-0.006283185,0.115889862,7.216059958,-0.612915625,-2.378112625
1403636737163555500,0.103323492,0.055152404,0.206646983,10.395049000,0.212477417,-2.517040167
1403636737168555500,0.094945911,-0.004188790,0.204552588,8.253930417,-0.424954833,-3.129955792
1403636737173555500,0.124267443,0.057944931,0.182910506,9.316317500,0.040861042,-4.576436667
1403636737178555500,0.089360858,-0.020943951,0.145211394,7.665531417,0.261510667,-2.484351333
1403636737183555500,0.092153385,0.044680429,0.035604717,10.354187958,0.498504708,-3.031889292
1403636737188555500,0.053756141,-0.042586034,0.076096355,8.286619250,0.449471458,-2.999200458
1403636737193555500,0.048171087,0.053058009,0.009773844,9.618689208,0.719154333,-2.500695750
1403636737198555500,0.023736478,-0.048869219,0.106116019,8.090486250,-0.016344417,-3.693838167
1403636737203555500,0.043284165,0.051661746,0.062133721,6.995410333,-0.277855083,-2.762206417
1403636737208555500,0.044680429,0.037000980,0.129852496,10.787315000,-0.081722083,-4.314926000
1403636737213555500,0.058643063,0.013264502,0.148003921,6.946377083,-0.702809917,-1.470997500
1403636737218555500,0.101229097,0.039793507,0.176627320,10.313326917,0.588399000,-4.780741875
1403636737223555500,0.104021623,-0.012566371,0.228987198,5.867645583,-0.596571208,-2.451662500
1403636737228555500,0.126361838,0.024434610,0.220609617,10.909898125,0.318716125,-2.966511625
1403636737233555500,0.110304809,-0.042586034,0.236666647,8.425546792,0.138927542,-2.141118583
1403636737238555500,0.099134702,0.005585054,0.176627320,9.447072833,0.539365750,-5.622479333
1403636737243555500,0.067020643,-0.088662726,0.172438530,7.649187000,0.743670958,-2.231012875
1403636737248555500,0.061435590,0.041887902,0.092153385,10.877209292,0.098066500,-2.083913125
1403636737253555500,0.059341195,-0.069115038,0.120776784,8.360169125,-0.661948875,-5.189352292
1403636737258555500,0.064926248,0.037699112,0.090757121,6.913688250,0.245166250,-1.814230250
1403636737263555500,0.067020643,-0.018151424,0.109606677,11.163236583,0.449471458,-1.953157792
1403636737268555500,0.045378561,-0.013264502,0.088662726,8.580818750,-0.351404958,-2.247357292
1403636737273555500,0.037699112,-0.059341195,0.080983277,9.757616750,0.604743417,-5.336452042
1403636737278555500,0.011868239,-0.100530965,0.034906585,6.733899667,0.114410917,-1.969502208
1403636737283555500,0.028623400,-0.072605697,0.021642083,11.514641542,0.212477417,-2.925650583
1403636737288555500,0.020943951,-0.146607657,0.002792527,10.010955208,-0.367749375,-2.696828750
1403636737293555500,0.041887902,-0.018849556,-0.012566371,9.741272333,-0.032688833,-3.865454542
1403636737298555500,0.039793507,-0.153588974,0.030717795,9.414384000,0.269682875,-4.715364208
1403636737303555500,0.045378561,-0.011170107,-0.001396263,8.025108583,0.228821833,-2.999200458
1403636737308555500,0.055152404,-0.069115038,0.090058989,10.084505083,0.179788583,-4.568264458
1403636737313555500,0.041189770,-0.050963614,0.042586034,6.864655000,0.179788583,-1.626269458
1403636737318555500,0.071907565,-0.020245819,0.094247780,10.640215250,0.008172208,-2.941995000
1403636737323555500,0.067020643,-0.097040306,0.115191731,9.953749750,-0.277855083,-2.165635208
1403636737328555500,0.087266463,-0.002094395,0.109606677,11.073342292,0.024516625,-2.378112625
1403636737333555500,0.071209433,-0.085870199,0.158475896,11.048825667,-0.016344417,-4.682675375
1403636737338555500,0.068416907,-0.050963614,0.104021623,8.564474333,0.710982125,-3.456844125
1403636737343555500,0.071907565,-0.030019663,0.187099296,10.803659417,0.024516625,-4.993219292
1403636737348555500,0.047472956,-0.096342175,0.085172067,7.935214292,0.204305208,-2.492523542
1403636737353555500,0.050963614,-0.021642083,0.129154365,11.432919458,0.081722083,-3.914487792
1403636737358555500,0.036302848,-0.104719755,0.066322512,8.507268875,-0.032688833,-4.805258500
1403636737363555500,0.060737458,-0.018151424,0.104021623,9.218251000,0.302371708,-3.857282333
1403636737368555500,0.036302848,-0.098436570,0.094945911,11.081514500,-0.384093792,-4.347614833
1403636737373555500,0.051661746,-0.058643063,0.013962634,8.025108583,0.580226792,-3.595771667
1403636737378555500,0.062133721,-0.045378561,0.106116019,10.689248500,0.416782625,-4.519231208
1403636737383555500,0.027925268,-0.101229097,0.018849556,8.621679792,0.073549875,-2.680484333
1403636737388555500,0.044680429,-0.026529005,0.074001960,9.839338833,-0.130755333,-4.739880833
1403636737393555500,0.026529005,-0.107512282,0.027925268,9.708583500,0.490332500,-2.672312125
1403636737398555500,0.057944931,-0.045378561,0.042586034,9.929233125,-0.424954833,-3.816421292
1403636737403555500,0.046076692,-0.105417887,0.059341195,10.362360167,-0.277855083,-4.077931958
1403636737408555500,0.048869219,-0.053756141,0.018849556,8.760607333,1.005181625,-2.615106667
1403636737413555500,0.037699112,-0.080983277,0.082379541,10.754626167,0.449471458,-4.380303667
1403636737418555500,0.023038346,-0.097738438,0.050963614,9.210078792,0.000000000,-3.383294250
1403636737423555500,0.043284165,-0.013962634,0.092851516,10.084505083,-0.384093792,-2.786723042
1403636737428555500,0.057944931,-0.103323492,0.095644043,10.403221208,-0.089894292,-4.478370167
1403636737433555500,0.075398224,-0.010471976,0.063529985,9.602344792,0.384093792,-1.838746875
1403636737438555500,0.059341195,-0.069813170,0.097040306,10.779142792,0.187960792,-3.824593500
1403636737443555500,0.039793507,-0.080983277,0.034906585,9.586000375,0.457643667,-3.563082833
1403636737448555500,0.034208453,-0.066322512,0.086568331,10.542148750,0.040861042,-3.015544875
1403636737453555500,0.020943951,-0.135437550,0.023736478,9.602344792,-0.065377667,-3.522221792
1403636737458555500,0.050963614,-0.051661746,0.084473936,10.533976542,-0.286027292,-3.424155292
1403636737463555500,0.043284165,-0.169646003,0.061435590,9.684066875,0.294199500,-3.154472417
1403636737468555500,0.053058009,-0.060737458,0.058643063,10.256121458,0.294199500,-3.898143375
1403636737473555500,0.043982297,-0.109606677,0.106116019,10.877209292,0.335060542,-3.326088792
1403636737478555500,0.010471976,-0.121474916,0.016057029,10.239777042,0.147099750,-2.623278875
1403636737483555500,0.001396263,-0.020245819,0.027227136,10.476771083,0.318716125,-3.628460500
1403636737488555500,-0.008377580,-0.114493599,-0.035604717,10.386876792,0.032688833,-3.514049583
1403636737493555500,-0.002094395,-0.000698132,-0.032812190,8.858673833,0.384093792,-3.138128000
1403636737498555500,-0.000698132,-0.024434610,-0.013962634,10.198916000,-0.187960792,-4.110620792
1403636737503555500,0.012566371,-0.019547688,-0.019547688,8.858673833,0.000000000,-2.901133958
1403636737508555500,0.046076692,0.020943951,0.074001960,10.035471833,0.310543917,-3.301572167
1403636737513555500,0.039095375,0.004188790,0.080285146,9.152873333,0.220649625,-3.669321542
1403636737518555500,0.042586034,-0.014660766,0.106116019,9.978266375,-0.081722083,-3.775560250
1403636737523555500,0.043982297,-0.020245819,0.127758101,9.120184500,0.236994042,-2.018535458
1403636737528555500,0.056548668,-0.025830873,0.128456233,9.177389958,-0.261510667,-3.775560250
1403636737533555500,0.089360858,-0.023038346,0.173834793,10.019127417,-0.081722083,-3.277055542
1403636737538555500,0.064926248,-0.028623400,0.148702052,9.250939833,0.596571208,-3.219850083
1403636737543555500,0.062831853,0.005585054,0.146607657,10.329671333,0.776359792,-2.868445125
1403636737548555500,0.029321531,-0.025132741,0.152890842,10.484943292,0.065377667,-3.407810875
1403636737553555500,0.020943951,0.016755161,0.125663706,9.365350750,0.163444167,-2.852100708
1403636737558555500,0.037699112,-0.034906585,0.159174028,10.656559667,-0.629260042,-4.241376125
1403636737563555500,0.050265482,-0.048869219,0.124965574,8.727918500,-0.310543917,-3.554910625
1403636737568555500,0.096342175,-0.013264502,0.189891823,9.741272333,0.155271958,-3.465016333
1403636737573555500,0.078190750,-0.092851516,0.138928208,9.128356708,0.318716125,-4.175998458
1403636737578555500,0.072605697,0.000000000,0.134041287,9.161045542,1.070559292,-2.214668458
1403636737583555500,0.035604717,-0.085172067,0.131248760,10.958931375,0.204305208,-3.955348833
1403636737588555500,0.010471976,-0.001396263,0.103323492,9.373522958,0.776359792,-3.326088792
1403636737593555500,0.002792527,0.025132741,0.160570291,9.896544292,0.473988083,-5.091285792
1403636737598555500,0.001396263,-0.033510322,0.131248760,7.469398417,-0.416782625,-3.465016333
1403636737603555500,0.047472956,0.068416907,0.233175988,8.294791458,0.065377667,-2.713173167
1403636737608555500,0.059341195,-0.071209433,0.197571271,10.149882750,-0.882598500,-3.407810875
1403636737613555500,0.120776784,0.008377580,0.233175988,10.640215250,-0.236994042,-2.803067458
1403636737618555500,0.115889862,-0.025132741,0.249233017,9.299973083,0.441299250,-3.285227750
1403636737623555500,0.105417887,-0.053756141,0.209439510,10.803659417,0.261510667,-4.886980583
1403636737628555500,0.080285146,-0.030717795,0.261101256,8.711574083,0.792704208,-3.840937917
1403636737633555500,0.028623400,-0.032812190,0.210835774,8.302963667,0.490332500,-3.317916583
1403636737638555500,0.042586034,-0.010471976,0.237364778,10.125366125,-0.629260042,-4.118793000
1403636737643555500,0.052359878,-0.049567351,0.240157305,9.210078792,-0.040861042,-2.517040167
1403636737648555500,0.069813170,-0.023736478,0.175231057,9.561483750,0.000000000,-4.478370167
1403636737653555500,0.081681409,-0.020943951,0.212232037,10.288810292,-0.187960792,-4.739880833
1403636737658555500,0.050265482,-0.073303829,0.143116999,8.572646542,0.841737458,-3.693838167
1403636737663555500,0.055152404,-0.019547688,0.199665666,9.242767625,-0.032688833,-3.415983083
1403636737668555500,0.032812190,-0.074700092,0.175929189,8.973084750,0.375921583,-2.418973667
1403636737673555500,0.049567351,-0.048869219,0.195476876,10.411393417,0.065377667,-3.350605417
1403636737678555500,0.051661746,-0.074700092,0.222704013,9.708583500,-0.057205458,-3.636632708
1403636737683555500,0.065624380,0.007679449,0.205250720,10.656559667,0.057205458,-3.489532958
1403636737688555500,0.065624380,-0.062133721,0.249233017,10.860864875,0.212477417,-4.282237167
1403636737693555500,0.053756141,-0.034208453,0.185004901,8.899534875,0.089894292,-2.631451083
1403636737698555500,0.059341195,0.002792527,0.232477856,10.100849500,0.547537958,-3.612116083
1403636737703555500,0.026529005,-0.064926248,0.184306769,8.613507583,0.122583125,-2.688656542
1403636737708555500,0.034208453,-0.000698132,0.192684349,10.583009792,0.351404958,-2.852100708
1403636737713555500,0.015358897,-0.099832833,0.171042267,9.970094167,-0.596571208,-3.268883333
1403636737718555500,0.043982297,0.005585054,0.173834793,9.414384000,0.016344417,-4.126965208
1403636737723555500,0.050265482,-0.067718775,0.205948852,10.525804333,0.000000000,-4.037070917
1403636737728555500,0.065624380,-0.030019663,0.152890842,9.087495667,0.204305208,-4.306753792
1403636737733555500,0.053058009,0.002792527,0.222005881,10.182571583,0.588399000,-4.323098208
1403636737738555500,0.026529005,-0.020245819,0.127758101,9.316317500,0.032688833,-3.138128000
1403636737743555500,0.026529005,0.053058009,0.200363798,9.275456458,0.367749375,-3.195333458
1403636737748555500,0.027227136,0.023736478,0.156381501,9.765788958,-0.040861042,-2.852100708
1403636737753555500,0.045378561,0.027227136,0.136833813,9.798477792,-0.375921583,-3.170816833
1403636737758555500,0.033510322,0.041887902,0.195476876,9.463417250,0.719154333,-3.113611375
1403636737763555500,0.011868239,-0.011170107,0.130550628,9.994610792,0.187960792,-3.187161250
1403636737768555500,0.010471976,0.043284165,0.228289066,10.542148750,0.106238708,-3.481360750
1403636737773555500,0.017453293,-0.038397244,0.187099296,8.719746292,-0.277855083,-2.427145875
1403636737778555500,0.056548668,0.014660766,0.256214334,10.435910042,-0.637432250,-4.282237167
1403636737783555500,0.076794487,-0.050963614,0.258308729,9.904716500,0.261510667,-3.424155292
1403636737788555500,0.059341195,0.011868239,0.226892803,9.814822208,0.130755333,-3.252538917
1403636737793555500,0.034906585,0.000000000,0.217817091,10.770970583,0.596571208,-3.726527000
1403636737798555500,-0.004188790,-0.022340214,0.130550628,9.512450500,0.424954833,-2.672312125
1403636737803555500,-0.004188790,0.043284165,0.126361838,10.681076292,-0.531193542,-3.710182583
1403636737808555500,0.018849556,-0.050265482,0.100530965,10.109021708,-0.473988083,-3.963521042
1403636737813555500,0.019547688,0.009075712,0.101229097,9.970094167,0.098066500,-4.233203917
1403636737818555500,0.014660766,-0.034208453,0.113097336,9.839338833,0.686465500,-3.652977125
1403636737823555500,-0.004886922,-0.004886922,0.127059970,10.517632125,0.065377667,-3.505877375
1403636737828555500,-0.006981317,0.013962634,0.140324472,10.877209292,0.204305208,-3.587599458
1403636737833555500,-0.000698132,-0.004188790,0.159174028,10.264293667,-0.302371708,-4.257720542
1403636737838555500,0.004886922,0.062133721,0.155683369,10.697420708,0.032688833,-4.707192000
1403636737843555500,0.020245819,0.025830873,0.171042267,9.193734375,0.294199500,-4.233203917
1403636737848555500,0.007679449,0.062831853,0.145211394,8.842329417,-0.138927542,-3.988037667
1403636737853555500,0.017453293,0.034906585,0.134041287,9.716755708,0.465815875,-3.734699208
1403636737858555500,0.015358897,-0.007679449,0.151494579,8.613507583,0.073549875,-3.530394000
1403636737863555500,-0.001396263,0.041887902,0.124965574,9.545139333,0.081722083,-3.881798958
1403636737868555500,-0.006283185,-0.053756141,0.129852496,9.487933875,0.196133000,-3.326088792
1403636737873555500,-0.014660766,0.031415927,0.090757121,8.940395917,0.032688833,-2.819411875
1403636737878555500,0.007679449,-0.024434610,0.116587994,11.612708042,-0.326888333,-3.113611375
1403636737883555500,0.003490659,0.018151424,0.089360858,9.487933875,0.073549875,-1.863263500
1403636737888555500,0.013962634,0.037000980,0.112399204,11.735291167,0.523021333,-3.652977125
1403636737893555500,-0.013264502,0.034208453,0.095644043,9.773961167,0.122583125,-2.721345375
1403636737898555500,-0.020943951,0.070511302,0.091455253,11.269475292,0.392266000,-3.685665958
1403636737903555500,-0.025830873,-0.008377580,0.080983277,11.204097625,-0.187960792,-4.249548333
1403636737908555500,-0.001396263,0.039095375,0.056548668,8.768779542,-0.760015375,-3.301572167
1403636737913555500,0.046076692,0.031415927,0.127758101,10.811831625,0.114410917,-4.519231208
1403636737918555500,0.027227136,-0.008377580,0.104719755,8.507268875,0.563882375,-2.557901208
1403636737923555500,0.020943951,0.036302848,0.178023584,10.934414750,0.882598500,-4.470197958
1403636737928555500,-0.034208453,-0.022340214,0.141720735,8.866846042,0.784532000,-3.514049583
1403636737933555500,-0.039095375,0.083077672,0.141022604,10.346015750,0.236994042,-3.399638667
1403636737938555500,-0.041189770,-0.021642083,0.117286126,10.198916000,-0.841737458,-4.020726500
1403636737943555500,-0.014660766,0.075398224,0.056548668,8.793296167,-0.490332500,-3.154472417
1403636737948555500,0.008377580,0.054454273,0.078190750,11.302164125,-0.040861042,-4.323098208
1403636737953555500,-0.004886922,0.048171087,0.030717795,8.605335375,0.858081875,-2.950167208
1403636737958555500,-0.008377580,0.095644043,0.091455253,10.672904083,0.375921583,-3.236194500
1403636737963555500,-0.044680429,-0.009773844,0.090058989,9.978266375,-0.049033250,-3.301572167
1403636737968555500,-0.050265482,0.113795467,0.060737458,9.863855458,0.727326542,-2.762206417
1403636737973555500,-0.060039326,0.032812190,0.107512282,11.539158167,-0.187960792,-4.037070917
1403636737978555500,-0.066322512,0.032812190,0.043982297,8.768779542,-0.187960792,-3.285227750
1403636737983555500,-0.040491639,0.035604717,0.106814150,11.343025167,0.179788583,-4.494714583
1403636737988555500,-0.039793507,0.012566371,0.050963614,8.997601375,-0.661948875,-3.620288292
1403636737993555500,0.004188790,0.043284165,0.087266463,10.419565625,-0.424954833,-4.486542375
1403636737998555500,-0.003490659,0.016057029,0.078888882,9.308145292,0.351404958,-3.113611375
1403636738003555500,-0.006283185,0.068416907,0.057944931,10.215260417,0.514849125,-3.702010375
1403636738008555500,-0.037000980,0.024434610,0.099134702,10.035471833,0.523021333,-4.086104167
1403636738013555500,-0.060737458,0.055850536,0.053058009,9.398039583,0.081722083,-3.097266958
1403636738018555500,-0.032812190,0.015358897,0.113795467,9.708583500,-0.490332500,-3.514049583
1403636738023555500,-0.019547688,-0.046076692,0.066322512,8.727918500,-0.563882375,-4.028898708
1403636738028555500,0.023736478,0.008377580,0.077492619,9.545139333,0.049033250,-4.739880833
1403636738033555500,-0.010471976,-0.074001960,0.073303829,7.788114542,1.176798000,-2.966511625
1403636738038555500,-0.055152404,-0.013264502,0.020245819,9.340834125,1.005181625,-3.857282333
1403636738043555500,-0.090757121,-0.028623400,0.067718775,10.231604833,0.424954833,-3.432327500
1403636738048555500,-0.110304809,0.036302848,0.005585054,8.883190458,0.694637708,-1.585408417
1403636738053555500,-0.069813170,0.058643063,0.083077672,10.991620208,-1.242175667,-3.971693250
1403636738058555500,-0.055152404,0.058643063,0.006283185,8.695229667,-0.784532000,-2.909306167
1403636738063555500,-0.001396263,0.113795467,0.041887902,10.615698625,0.473988083,-3.113611375
1403636738068555500,-0.049567351,0.076794487,-0.005585054,9.635033625,1.397447625,-2.909306167
1403636738073555500,-0.082379541,0.118682389,-0.111701072,9.487933875,0.653776667,-2.892961750
1403636738078555500,-0.131248760,0.071907565,-0.048869219,10.141710542,0.326888333,-4.658158750
1403636738083555500,-0.152192711,0.074001960,-0.125663706,7.101649042,0.253338458,-3.301572167
1403636738088555500,-0.115191731,0.061435590,-0.049567351,8.891362667,-1.274864500,-4.102448583
1403636738093555500,-0.074700092,0.076096355,-0.072605697,8.049625208,-0.343232750,-1.193142417
1403636738098555500,-0.022340214,0.064926248,-0.013264502,10.452254458,-0.678293292,-3.620288292
1403636738103555500,-0.028623400,0.055850536,-0.004886922,7.632842583,0.424954833,-2.672312125
1403636738108555500,-0.041887902,0.086568331,-0.002792527,9.079323458,0.523021333,-3.456844125
1403636738113555500,-0.068416907,0.039095375,0.010471976,8.523613292,0.098066500,-3.293399958
1403636738118555500,-0.083077672,0.093549648,0.004188790,9.577828167,-0.089894292,-3.097266958
1403636738123555500,-0.083775804,0.038397244,0.050963614,8.638024208,-0.261510667,-3.277055542
1403636738128555500,-0.046076692,0.141720735,0.001396263,7.265093208,-0.563882375,-2.271873917
1403636738133555500,-0.013264502,0.029321531,0.074700092,11.204097625,-0.343232750,-3.775560250
1403636738138555500,-0.017453293,0.101927228,0.011868239,6.856482792,0.326888333,-2.484351333
1403636738143555500,-0.019547688,0.074001960,0.095644043,10.329671333,0.008172208,-3.644804917
1403636738148555500,-0.052359878,0.080285146,0.024434610,6.537766667,0.931631750,-1.356586583
1403636738153555500,-0.053058009,0.076794487,0.090757121,11.155064375,-0.245166250,-4.772569667
1403636738158555500,-0.069115038,0.030717795,0.020943951,6.488733417,0.171616375,-2.950167208
1403636738163555500,-0.034906585,0.088662726,0.082379541,9.120184500,0.098066500,-2.566073417
1403636738168555500,-0.045378561,0.037699112,0.018849556,9.259112042,-0.163444167,-3.522221792
